====================================================================================================
Arguments =
Namespace(batch_size_train=64, batch_size_test=64, n_epochs=100, seed=1, pc_valid=0.02, lr=0.1, momentum=0.9, lr_min=0.001, lr_patience=5, lr_factor=3, savename='./logs/MINI/', gpm_thro=0.97, mixup_alpha=20, mixup_weight=0.1, weight_range=1e-11, robust_train=True, robust_epoch=100, ua_weight=0.1)
====================================================================================================
****************************************************************************************************
Task  0 (iMiniImageNet-0-[80, 84, 33, 81, 93])
****************************************************************************************************
----------------------------------------
Task ID :0 | Learning Rate : 0.1
----------------------------------------
Epoch   1 | Train: loss=1.906, acc= 28.0% | time=2714.2ms |
 Valid: loss=0.796, acc= 62.0% |
Epoch  16 | Train: loss=0.190, acc= 98.3% | time=2867.4ms |
 Valid: loss=0.820, acc= 62.0% |
Epoch  17 | Train: loss=0.180, acc= 98.2% | time=2864.3ms |
 Valid: loss=0.830, acc= 66.0% |
Epoch  18 | Train: loss=0.165, acc= 98.4% | time=2857.4ms |
 Valid: loss=0.821, acc= 62.0% |
Epoch  19 | Train: loss=0.156, acc= 98.7% | time=3036.8ms |
 Valid: loss=0.809, acc= 62.0% |
Epoch  20 | Train: loss=0.149, acc= 98.6% | time=2889.0ms |
 Valid: loss=0.823, acc= 62.0% |
 lr=1.1e-02
Epoch  21 | Train: loss=0.142, acc= 99.1% | time=2879.4ms |
 Valid: loss=0.828, acc= 62.0% |
Epoch  22 | Train: loss=0.139, acc= 99.0% | time=2874.5ms |
 Valid: loss=0.821, acc= 62.0% |
Epoch  23 | Train: loss=0.138, acc= 99.0% | time=2869.8ms |
 Valid: loss=0.822, acc= 62.0% |
Epoch  24 | Train: loss=0.133, acc= 99.1% | time=2872.1ms |
 Valid: loss=0.830, acc= 62.0% |
Epoch  25 | Train: loss=0.130, acc= 99.0% | time=2945.2ms |
 Valid: loss=0.824, acc= 62.0% |
 lr=3.7e-03
Epoch  26 | Train: loss=0.129, acc= 99.0% | time=2783.5ms |
 Valid: loss=0.821, acc= 62.0% |
Epoch  27 | Train: loss=0.131, acc= 99.2% | time=2412.0ms |
 Valid: loss=0.820, acc= 62.0% |
Epoch  28 | Train: loss=0.127, acc= 99.2% | time=2411.7ms |
 Valid: loss=0.821, acc= 62.0% |
Epoch  29 | Train: loss=0.132, acc= 98.9% | time=2409.9ms |
 Valid: loss=0.820, acc= 62.0% |
Epoch  30 | Train: loss=0.128, acc= 99.2% | time=2418.0ms |
 Valid: loss=0.819, acc= 62.0% |
 lr=1.2e-03
Epoch  31 | Train: loss=0.126, acc= 99.3% | time=2430.5ms |
 Valid: loss=0.819, acc= 62.0% |
Epoch  32 | Train: loss=0.128, acc= 99.2% | time=2424.2ms |
 Valid: loss=0.819, acc= 62.0% |
Epoch  33 | Train: loss=0.129, acc= 99.1% | time=2450.0ms |
 Valid: loss=0.820, acc= 62.0% |
Epoch  34 | Train: loss=0.131, acc= 99.1% | time=2451.8ms |
 Valid: loss=0.820, acc= 62.0% |
Epoch  35 | Train: loss=0.125, acc= 99.2% | time=2438.2ms |
 Valid: loss=0.819, acc= 62.0% |
 lr=4.1e-04
Test: loss=1.012 , acc= 59.0%
------------------------------
Representation Matrix
------------------------------
Layer 1 : (27, 17640)
Layer 2 : (180, 17640)
Layer 3 : (180, 17640)
Layer 4 : (180, 17640)
Layer 5 : (180, 17640)
Layer 6 : (180, 4410)
Layer 7 : (360, 4410)
Layer 8 : (20, 4410)
Layer 9 : (360, 4410)
Layer 10 : (360, 22050)
Layer 11 : (360, 6050)
Layer 12 : (720, 6050)
Layer 13 : (40, 6050)
Layer 14 : (720, 12100)
Layer 15 : (720, 12100)
Layer 16 : (720, 3600)
Layer 17 : (1440, 3600)
Layer 18 : (80, 3600)
Layer 19 : (1440, 3600)
Layer 20 : (1440, 3600)
------------------------------
Skip Updating GPM for layer: 1
Skip Updating GPM for layer: 2
Skip Updating GPM for layer: 4
Skip Updating GPM for layer: 5
Skip Updating GPM for layer: 6
Skip Updating GPM for layer: 7
Skip Updating GPM for layer: 8
Skip Updating GPM for layer: 9
Skip Updating GPM for layer: 10
Skip Updating GPM for layer: 11
Skip Updating GPM for layer: 12
Skip Updating GPM for layer: 13
Skip Updating GPM for layer: 14
Skip Updating GPM for layer: 15
Skip Updating GPM for layer: 16
Skip Updating GPM for layer: 17
Skip Updating GPM for layer: 18
----------------------------------------
Gradient Constraints Summary
----------------------------------------
Layer 1 : 11/27
Layer 2 : 81/180
Layer 3 : 68/180
Layer 4 : 70/180
Layer 5 : 46/180
Layer 6 : 55/180
Layer 7 : 132/360
Layer 8 : 12/20
Layer 9 : 174/360
Layer 10 : 140/360
Layer 11 : 144/360
Layer 12 : 432/720
Layer 13 : 25/40
Layer 14 : 415/720
Layer 15 : 458/720
Layer 16 : 361/720
Layer 17 : 715/1440
Layer 18 : 50/80
Layer 19 : 1051/1440
Layer 20 : 1078/1440
----------------------------------------
Accuracies =
 60.2%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 63.4%  79.6%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 62.8%  77.4%  63.6%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 60.6%  75.8%  64.2%  66.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 62.2%  77.0%  62.8%  66.6%  65.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 62.6%  75.0%  64.0%  68.4%  67.4%  60.8%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 62.6%  75.4%  63.4%  69.4%  66.4%  61.4%  70.8%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 62.2%  77.6%  62.4%  69.2%  65.8%  62.8%  71.6%  58.8%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 60.0%  73.2%  60.2%  67.2%  77.0%  61.2%  70.8%  59.4%  68.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 61.8%  73.6%  62.0%  66.6%  74.2%  60.4%  69.8%  62.4%  65.4%  68.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 61.0%  75.0%  61.4%  68.0%  75.4%  59.0%  72.0%  59.8%  64.8%  66.6%  73.2%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 61.6%  72.2%  62.6%  68.0%  71.0%  60.2%  74.2%  61.2%  65.2%  66.8%  70.4%  58.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 61.6%  71.6%  65.2%  69.4%  73.4%  61.2%  73.0%  62.2%  65.8%  64.6%  71.2%  57.4%  75.6%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 63.4%  76.2%  65.6%  70.4%  72.0%  59.6%  73.2%  60.0%  66.2%  66.0%  68.2%  57.4%  73.8%  83.2%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 65.4%  75.6%  65.2%  68.2%  70.8%  59.4%  71.6%  59.4%  66.6%  67.8%  69.4%  57.0%  73.6%  82.2%  72.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 64.4%  79.4%  66.0%  70.6%  72.0%  58.6%  73.4%  58.2%  66.8%  68.0%  71.2%  58.4%  72.6%  84.0%  73.0%  66.2%   0.0%   0.0%   0.0%   0.0% 
 63.2%  79.8%  64.2%  70.0%  73.6%  59.2%  76.4%  57.6%  65.6%  67.0%  69.4%  57.4%  74.2%  83.2%  72.4%  65.2%  82.8%   0.0%   0.0%   0.0% 
 62.0%  80.0%  64.6%  73.0%  71.0%  61.6%  75.0%  59.0%  66.4%  67.4%  71.8%  58.6%  74.8%  84.0%  73.4%  65.0%  80.4%  80.2%   0.0%   0.0% 
 67.6%  84.4%  64.2%  68.6%  72.6%  59.6%  76.2%  59.4%  67.2%  67.8%  71.4%  58.2%  73.6%  87.6%  74.6%  66.8%  79.6%  78.8%  77.4%   0.0% 
 70.0%  82.4%  65.4%  69.8%  73.6%  57.4%  76.2%  58.8%  67.2%  66.0%  70.6%  57.8%  73.2%  86.6%  72.0%  72.8%  81.4%  77.2%  74.8%  58.8% 
--------------------------------------------------
Task Order : [ 0  1  2  3  4  5  6  7  8  9 10 11 12 13 14 15 16 17 18 19]
Final Avg Accuracy: 70.60%
Backward transfer:  1.25%
[Elapsed time = 2505008.6 ms]
--------------------------------------------------
====================================================================================================
Arguments =
Namespace(batch_size_train=64, batch_size_test=64, n_epochs=100, seed=2, pc_valid=0.02, lr=0.1, momentum=0.9, lr_min=0.001, lr_patience=5, lr_factor=3, savename='./logs/MINI/', gpm_thro=0.97, mixup_alpha=20, mixup_weight=0.1, weight_range=1e-11, robust_train=True, robust_epoch=100, ua_weight=0.1)
====================================================================================================
****************************************************************************************************
Task  0 (iMiniImageNet-0-[83, 30, 56, 24, 16])
****************************************************************************************************
----------------------------------------
Task ID :0 | Learning Rate : 0.1
----------------------------------------
Epoch   1 | Train: loss=1.593, acc= 31.1% | time=2381.2ms |
 Valid: loss=1.913, acc= 26.0% |
Epoch   2 | Train: loss=1.470, acc= 37.7% | time=1881.1ms |
 Valid: loss=1.614, acc= 36.0% |
Epoch   3 | Train: loss=1.234, acc= 50.2% | time=1882.3ms |
 Valid: loss=1.439, acc= 36.0% |
Epoch   4 | Train: loss=1.289, acc= 46.1% | time=1884.7ms |
 Valid: loss=1.565, acc= 36.0% |
Epoch   5 | Train: loss=1.054, acc= 58.5% | time=1886.2ms |
 Valid: loss=1.343, acc= 48.0% |
Epoch   6 | Train: loss=1.050, acc= 61.5% | time=1889.4ms |
 Valid: loss=1.273, acc= 46.0% |
Epoch   7 | Train: loss=0.945, acc= 64.2% | time=1896.3ms |
 Valid: loss=1.193, acc= 56.0% |
Epoch   8 | Train: loss=0.904, acc= 65.6% | time=1931.2ms |
 Valid: loss=1.063, acc= 58.0% |
Epoch   9 | Train: loss=0.922, acc= 65.3% | time=1926.2ms |
 Valid: loss=1.045, acc= 60.0% |
Epoch  10 | Train: loss=0.903, acc= 65.9% | time=1890.9ms |
 Valid: loss=1.137, acc= 54.0% |
Epoch  11 | Train: loss=0.880, acc= 66.1% | time=1741.4ms |
 Valid: loss=1.153, acc= 58.0% |
Epoch  12 | Train: loss=0.881, acc= 66.7% | time=1736.0ms |
 Valid: loss=0.942, acc= 68.0% |
Epoch  13 | Train: loss=0.844, acc= 66.5% | time=1743.3ms |
 Valid: loss=1.053, acc= 58.0% |
Epoch  14 | Train: loss=0.849, acc= 69.7% | time=1739.2ms |
 Valid: loss=1.177, acc= 56.0% |
Epoch  15 | Train: loss=0.774, acc= 70.2% | time=1750.5ms |
 Valid: loss=0.969, acc= 62.0% |
Epoch  16 | Train: loss=0.745, acc= 71.5% | time=1765.8ms |
 Valid: loss=0.871, acc= 66.0% |
Epoch  17 | Train: loss=0.674, acc= 76.6% | time=1744.2ms |
 Valid: loss=0.846, acc= 68.0% |
Epoch  18 | Train: loss=0.581, acc= 79.9% | time=1775.1ms |
 Valid: loss=0.779, acc= 74.0% |
Epoch  19 | Train: loss=0.752, acc= 72.1% | time=1757.4ms |
 Valid: loss=1.069, acc= 62.0% |
Epoch  20 | Train: loss=0.545, acc= 80.6% | time=1733.0ms |
 Valid: loss=0.817, acc= 70.0% |
Epoch  21 | Train: loss=0.607, acc= 78.2% | time=1748.9ms |
 Valid: loss=1.008, acc= 64.0% |
Epoch  22 | Train: loss=0.472, acc= 83.5% | time=1749.0ms |
 Valid: loss=0.806, acc= 68.0% |
Epoch  23 | Train: loss=0.555, acc= 79.8% | time=1744.7ms |
 Valid: loss=0.755, acc= 72.0% |
Epoch  24 | Train: loss=0.548, acc= 80.2% | time=1747.3ms |
 Valid: loss=0.721, acc= 72.0% |
Epoch  25 | Train: loss=0.352, acc= 89.2% | time=1745.7ms |
 Valid: loss=0.681, acc= 70.0% |
Epoch  26 | Train: loss=0.326, acc= 89.6% | time=1746.5ms |
 Valid: loss=0.892, acc= 68.0% |
Epoch  27 | Train: loss=0.513, acc= 79.9% | time=1753.7ms |
 Valid: loss=1.031, acc= 62.0% |
Epoch  28 | Train: loss=0.304, acc= 91.0% | time=1749.0ms |
 Valid: loss=0.805, acc= 68.0% |
Epoch  29 | Train: loss=0.249, acc= 92.8% | time=1782.6ms |
 Valid: loss=0.726, acc= 70.0% |
Epoch  30 | Train: loss=0.508, acc= 81.6% | time=1738.9ms |
 Valid: loss=1.126, acc= 58.0% |
 lr=3.3e-02
Epoch  31 | Train: loss=0.099, acc= 98.6% | time=1749.2ms |
 Valid: loss=0.783, acc= 74.0% |
Epoch  32 | Train: loss=0.079, acc= 99.0% | time=1890.4ms |
 Valid: loss=0.819, acc= 68.0% |
Epoch  33 | Train: loss=0.072, acc= 99.6% | time=1889.4ms |
 Valid: loss=0.788, acc= 74.0% |
Epoch  34 | Train: loss=0.085, acc= 99.4% | time=1898.5ms |
 Valid: loss=0.803, acc= 68.0% |
Epoch  35 | Train: loss=0.059, acc= 99.6% | time=1891.6ms |
 Valid: loss=0.814, acc= 68.0% |
 lr=1.1e-02
Epoch  36 | Train: loss=0.052, acc= 99.6% | time=1901.0ms |
 Valid: loss=0.752, acc= 68.0% |
Epoch  37 | Train: loss=0.050, acc= 99.6% | time=1892.4ms |
 Valid: loss=0.758, acc= 70.0% |
Epoch  38 | Train: loss=0.046, acc= 99.8% | time=1907.7ms |
 Valid: loss=0.771, acc= 66.0% |
Epoch  39 | Train: loss=0.044, acc= 99.9% | time=1918.8ms |
 Valid: loss=0.788, acc= 68.0% |
Epoch  40 | Train: loss=0.043, acc= 99.9% | time=1906.6ms |
 Valid: loss=0.774, acc= 68.0% |
 lr=3.7e-03
Epoch  41 | Train: loss=0.040, acc= 99.8% | time=1892.2ms |
 Valid: loss=0.778, acc= 68.0% |
Epoch  42 | Train: loss=0.039, acc= 99.8% | time=1906.4ms |
 Valid: loss=0.779, acc= 68.0% |
Epoch  43 | Train: loss=0.039, acc= 99.9% | time=1900.6ms |
 Valid: loss=0.771, acc= 66.0% |
Epoch  44 | Train: loss=0.039, acc= 99.8% | time=1910.1ms |
 Valid: loss=0.767, acc= 66.0% |
Epoch  45 | Train: loss=0.039, acc= 99.9% | time=1893.0ms |
 Valid: loss=0.771, acc= 66.0% |
 lr=1.2e-03
Epoch  46 | Train: loss=0.037, acc=100.0% | time=1889.3ms |
 Valid: loss=0.767, acc= 68.0% |
Epoch  47 | Train: loss=0.038, acc= 99.9% | time=1905.1ms |
 Valid: loss=0.765, acc= 68.0% |
Epoch  48 | Train: loss=0.039, acc= 99.8% | time=1924.4ms |
 Valid: loss=0.767, acc= 68.0% |
Epoch  49 | Train: loss=0.040, acc=100.0% | time=1895.8ms |
 Valid: loss=0.767, acc= 68.0% |
Epoch  50 | Train: loss=0.037, acc= 99.9% | time=1884.3ms |
 Valid: loss=0.766, acc= 68.0% |
 lr=4.1e-04
----------------------------------------
Test: loss=0.757 , acc= 72.4%
------------------------------
Representation Matrix
------------------------------
Layer 1 : (27, 17640)
Layer 2 : (180, 17640)
Layer 3 : (180, 17640)
Layer 4 : (180, 17640)
Layer 5 : (180, 17640)
Layer 6 : (180, 4410)
Layer 7 : (360, 4410)
Layer 8 : (20, 4410)
Layer 9 : (360, 4410)
Layer 10 : (360, 22050)
Layer 11 : (360, 6050)
Layer 12 : (720, 6050)
Layer 13 : (40, 6050)
Layer 14 : (720, 12100)
Layer 15 : (720, 12100)
Layer 16 : (720, 3600)
Layer 17 : (1440, 3600)
Layer 18 : (80, 3600)
Layer 19 : (1440, 3600)
Layer 20 : (1440, 3600)
------------------------------
----------------------------------------
Gradient Constraints Summary
----------------------------------------
Layer 1 : 8/27
Layer 2 : 42/180
Layer 3 : 40/180
Layer 4 : 35/180
Layer 5 : 14/180
Layer 6 : 23/180
Layer 7 : 47/360
Layer 8 : 7/20
Layer 9 : 56/360
Layer 10 : 36/360
Layer 11 : 62/360
Layer 12 : 143/720
Layer 13 : 14/40
Layer 14 : 174/720
Layer 15 : 133/720
Layer 16 : 108/720
Layer 17 : 230/1440
Layer 18 : 26/80
Layer 19 : 414/1440
Layer 20 : 448/1440
----------------------------------------
Accuracies =
 72.8%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
****************************************************************************************************
Task  1 (iMiniImageNet-1-[23, 2, 27, 28, 13])
****************************************************************************************************
----------------------------------------
Task ID :1 | Learning Rate : 0.1
----------------------------------------
Layer 1 - Projection Matrix shape: torch.Size([27, 27])
Layer 2 - Projection Matrix shape: torch.Size([180, 180])
Layer 3 - Projection Matrix shape: torch.Size([180, 180])
Layer 4 - Projection Matrix shape: torch.Size([180, 180])
Layer 5 - Projection Matrix shape: torch.Size([180, 180])
Layer 6 - Projection Matrix shape: torch.Size([180, 180])
Layer 7 - Projection Matrix shape: torch.Size([360, 360])
Layer 8 - Projection Matrix shape: torch.Size([20, 20])
Layer 9 - Projection Matrix shape: torch.Size([360, 360])
Layer 10 - Projection Matrix shape: torch.Size([360, 360])
Layer 11 - Projection Matrix shape: torch.Size([360, 360])
Layer 12 - Projection Matrix shape: torch.Size([720, 720])
Layer 13 - Projection Matrix shape: torch.Size([40, 40])
Layer 14 - Projection Matrix shape: torch.Size([720, 720])
Layer 15 - Projection Matrix shape: torch.Size([720, 720])
Layer 16 - Projection Matrix shape: torch.Size([720, 720])
Layer 17 - Projection Matrix shape: torch.Size([1440, 1440])
Layer 18 - Projection Matrix shape: torch.Size([80, 80])
Layer 19 - Projection Matrix shape: torch.Size([1440, 1440])
Layer 20 - Projection Matrix shape: torch.Size([1440, 1440])
----------------------------------------
Epoch   1 | Train: loss=1.360, acc= 42.0% | time=1945.6ms |
 Valid: loss=1.367, acc= 44.0% |
Epoch   2 | Train: loss=1.266, acc= 48.0% | time=1948.7ms |
 Valid: loss=1.432, acc= 32.0% |
Epoch   3 | Train: loss=1.298, acc= 46.3% | time=1931.1ms |
 Valid: loss=1.398, acc= 40.0% |
Epoch   4 | Train: loss=1.097, acc= 56.8% | time=1930.9ms |
 Valid: loss=1.242, acc= 48.0% |
Epoch   5 | Train: loss=1.057, acc= 57.9% | time=1929.5ms |
 Valid: loss=1.288, acc= 46.0% |
Epoch   6 | Train: loss=1.133, acc= 52.2% | time=1935.7ms |
 Valid: loss=1.307, acc= 54.0% |
Epoch   7 | Train: loss=1.013, acc= 60.2% | time=1944.0ms |
 Valid: loss=1.396, acc= 44.0% |
Epoch   8 | Train: loss=1.060, acc= 56.0% | time=1930.4ms |
 Valid: loss=1.342, acc= 46.0% |
Epoch   9 | Train: loss=0.941, acc= 64.6% | time=1936.5ms |
 Valid: loss=1.306, acc= 52.0% |
 lr=3.3e-02
Epoch  10 | Train: loss=0.917, acc= 66.3% | time=1934.9ms |
 Valid: loss=1.308, acc= 46.0% |
Epoch  11 | Train: loss=0.920, acc= 65.5% | time=1942.9ms |
 Valid: loss=1.300, acc= 50.0% |
Epoch  12 | Train: loss=0.893, acc= 68.5% | time=1930.8ms |
 Valid: loss=1.266, acc= 52.0% |
Epoch  13 | Train: loss=0.889, acc= 67.7% | time=1925.4ms |
 Valid: loss=1.269, acc= 50.0% |
Epoch  14 | Train: loss=0.881, acc= 68.2% | time=1925.3ms |
 Valid: loss=1.265, acc= 48.0% |
 lr=1.1e-02
Epoch  15 | Train: loss=0.867, acc= 69.5% | time=1925.8ms |
 Valid: loss=1.241, acc= 54.0% |
Epoch  16 | Train: loss=0.863, acc= 69.1% | time=1905.1ms |
 Valid: loss=1.240, acc= 54.0% |
Epoch  17 | Train: loss=0.854, acc= 69.6% | time=1934.5ms |
 Valid: loss=1.252, acc= 54.0% |
Epoch  18 | Train: loss=0.856, acc= 69.3% | time=2052.9ms |
 Valid: loss=1.260, acc= 52.0% |
Epoch  19 | Train: loss=0.855, acc= 69.6% | time=1919.2ms |
 Valid: loss=1.249, acc= 52.0% |
Epoch  20 | Train: loss=0.841, acc= 70.3% | time=1919.1ms |
 Valid: loss=1.250, acc= 52.0% |
Epoch  21 | Train: loss=0.847, acc= 70.2% | time=1908.6ms |
 Valid: loss=1.260, acc= 52.0% |
 lr=3.7e-03
Epoch  22 | Train: loss=0.844, acc= 70.5% | time=1909.1ms |
 Valid: loss=1.253, acc= 52.0% |
Epoch  23 | Train: loss=0.844, acc= 70.4% | time=1905.9ms |
 Valid: loss=1.253, acc= 52.0% |
Epoch  24 | Train: loss=0.835, acc= 71.4% | time=1913.5ms |
 Valid: loss=1.258, acc= 52.0% |
Epoch  25 | Train: loss=0.840, acc= 70.4% | time=1914.0ms |
 Valid: loss=1.253, acc= 52.0% |
Epoch  26 | Train: loss=0.837, acc= 70.5% | time=1919.9ms |
 Valid: loss=1.259, acc= 52.0% |
 lr=1.2e-03
Epoch  27 | Train: loss=0.839, acc= 70.4% | time=1911.3ms |
 Valid: loss=1.258, acc= 52.0% |
Epoch  28 | Train: loss=0.840, acc= 70.6% | time=1789.2ms |
 Valid: loss=1.257, acc= 52.0% |
Epoch  29 | Train: loss=0.839, acc= 70.0% | time=1778.0ms |
 Valid: loss=1.257, acc= 52.0% |
Epoch  30 | Train: loss=0.842, acc= 70.0% | time=1749.1ms |
 Valid: loss=1.257, acc= 52.0% |
Epoch  31 | Train: loss=0.837, acc= 69.7% | time=1749.8ms |
 Valid: loss=1.258, acc= 52.0% |
 lr=4.1e-04
Test: loss=1.171 , acc= 52.8%
------------------------------
Representation Matrix
------------------------------
Layer 1 : (27, 17640)
Layer 2 : (180, 17640)
Layer 3 : (180, 17640)
Layer 4 : (180, 17640)
Layer 5 : (180, 17640)
Layer 6 : (180, 4410)
Layer 7 : (360, 4410)
Layer 8 : (20, 4410)
Layer 9 : (360, 4410)
Layer 10 : (360, 22050)
Layer 11 : (360, 6050)
Layer 12 : (720, 6050)
Layer 13 : (40, 6050)
Layer 14 : (720, 12100)
Layer 15 : (720, 12100)
Layer 16 : (720, 3600)
Layer 17 : (1440, 3600)
Layer 18 : (80, 3600)
Layer 19 : (1440, 3600)
Layer 20 : (1440, 3600)
------------------------------
Skip Updating GPM for layer: 1
Skip Updating GPM for layer: 2
----------------------------------------
Gradient Constraints Summary
----------------------------------------
Layer 1 : 8/27
Layer 2 : 42/180
Layer 3 : 43/180
Layer 4 : 37/180
Layer 5 : 15/180
Layer 6 : 26/180
Layer 7 : 54/360
Layer 8 : 8/20
Layer 9 : 71/360
Layer 10 : 40/360
Layer 11 : 69/360
Layer 12 : 158/720
Layer 13 : 16/40
Layer 14 : 200/720
Layer 15 : 154/720
Layer 16 : 137/720
Layer 17 : 324/1440
Layer 18 : 29/80
Layer 19 : 594/1440
Layer 20 : 618/1440
----------------------------------------
Accuracies =
 72.8%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
 73.8%  53.2%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0%   0.0% 
****************************************************************************************************
Task  2 (iMiniImageNet-2-[99, 92, 76, 14, 0])
****************************************************************************************************
----------------------------------------
Task ID :2 | Learning Rate : 0.1
----------------------------------------
Layer 1 - Projection Matrix shape: torch.Size([27, 27])
Layer 2 - Projection Matrix shape: torch.Size([180, 180])
Layer 3 - Projection Matrix shape: torch.Size([180, 180])
Layer 4 - Projection Matrix shape: torch.Size([180, 180])
Layer 5 - Projection Matrix shape: torch.Size([180, 180])
Layer 6 - Projection Matrix shape: torch.Size([180, 180])
Layer 7 - Projection Matrix shape: torch.Size([360, 360])
Layer 8 - Projection Matrix shape: torch.Size([20, 20])
Layer 9 - Projection Matrix shape: torch.Size([360, 360])
Layer 10 - Projection Matrix shape: torch.Size([360, 360])
Layer 11 - Projection Matrix shape: torch.Size([360, 360])
Layer 12 - Projection Matrix shape: torch.Size([720, 720])
Layer 13 - Projection Matrix shape: torch.Size([40, 40])
Layer 14 - Projection Matrix shape: torch.Size([720, 720])
Layer 15 - Projection Matrix shape: torch.Size([720, 720])
Layer 16 - Projection Matrix shape: torch.Size([720, 720])
Layer 17 - Projection Matrix shape: torch.Size([1440, 1440])
Layer 18 - Projection Matrix shape: torch.Size([80, 80])
Layer 19 - Projection Matrix shape: torch.Size([1440, 1440])
Layer 20 - Projection Matrix shape: torch.Size([1440, 1440])
----------------------------------------
Epoch   1 | Train: loss=1.404, acc= 33.5% | time=1732.5ms |
 Valid: loss=1.479, acc= 28.0% |
Epoch   2 | Train: loss=1.280, acc= 43.6% | time=1721.6ms |
 Valid: loss=1.410, acc= 32.0% |
Epoch   3 | Train: loss=1.218, acc= 47.2% | time=1722.3ms |
 Valid: loss=1.381, acc= 42.0% |
Epoch   4 | Train: loss=1.243, acc= 48.7% | time=1754.0ms |
 Valid: loss=1.451, acc= 34.0% |
Epoch   5 | Train: loss=1.369, acc= 36.2% | time=1710.7ms |
 Valid: loss=1.528, acc= 28.0% |
Epoch   6 | Train: loss=1.326, acc= 45.6% | time=1704.8ms |
 Valid: loss=1.464, acc= 36.0% |
Epoch   7 | Train: loss=1.039, acc= 57.9% | time=1718.0ms |
 Valid: loss=1.292, acc= 48.0% |
Epoch   8 | Train: loss=1.032, acc= 59.8% | time=1742.5ms |
 Valid: loss=1.372, acc= 40.0% |
Epoch   9 | Train: loss=1.082, acc= 55.8% | time=1739.4ms |
 Valid: loss=1.419, acc= 40.0% |
Epoch  10 | Train: loss=0.952, acc= 63.8% | time=1750.5ms |
 Valid: loss=1.251, acc= 48.0% |
Epoch  11 | Train: loss=0.910, acc= 65.8% | time=1766.6ms |
 Valid: loss=1.286, acc= 48.0% |
Epoch  12 | Train: loss=0.991, acc= 60.0% | time=1786.0ms |
 Valid: loss=1.372, acc= 42.0% |
Epoch  13 | Train: loss=0.858, acc= 69.1% | time=1921.3ms |
 Valid: loss=1.282, acc= 50.0% |
Epoch  14 | Train: loss=0.999, acc= 55.5% | time=1970.5ms |
 Valid: loss=1.336, acc= 38.0% |
Epoch  15 | Train: loss=0.834, acc= 69.8% | time=1919.2ms |
 Valid: loss=1.306, acc= 48.0% |
 lr=3.3e-02
Epoch  16 | Train: loss=0.779, acc= 73.7% | time=1909.5ms |
 Valid: loss=1.244, acc= 44.0% |
Epoch  17 | Train: loss=0.765, acc= 74.2% | time=1923.9ms |
 Valid: loss=1.263, acc= 50.0% |
Epoch  18 | Train: loss=0.753, acc= 74.6% | time=1911.8ms |
 Valid: loss=1.260, acc= 44.0% |
Epoch  19 | Train: loss=0.744, acc= 75.7% | time=1904.8ms |
 Valid: loss=1.264, acc= 50.0% |
Epoch  20 | Train: loss=0.722, acc= 77.1% | time=1909.3ms |
 Valid: loss=1.239, acc= 54.0% |
